Fecha;Interno;Km
13-07-2024;7101;210,86
13-07-2024;7102;169,65
13-07-2024;7103;191,01
13-07-2024;7104;172,4
13-07-2024;7105;254,63
13-07-2024;7106;179,84
13-07-2024;7107;149,6
13-07-2024;7110;237,78
13-07-2024;7111;173,02
13-07-2024;7112;195,06
13-07-2024;7114;284,48
13-07-2024;7115;236,41
13-07-2024;7116;213,96
13-07-2024;7117;205,04
13-07-2024;7119;176,7
13-07-2024;7120;236,14
13-07-2024;7121;124,51
13-07-2024;7122;155,27
13-07-2024;7123;221,76
13-07-2024;7124;127,91
13-07-2024;7125;79,66
13-07-2024;7130;166,33
13-07-2024;7131;155,59
13-07-2024;7132;144,03
13-07-2024;7133;142,16
13-07-2024;7134;128,48
13-07-2024;7135;196,26
13-07-2024;7137;93,06
14-07-2024;3001;151,6
14-07-2024;3002;211,3
14-07-2024;3003;215,41
14-07-2024;3004;207,19
14-07-2024;3005;210,72
14-07-2024;3006;275,57
14-07-2024;3007;256,4
14-07-2024;3008;223,14
14-07-2024;3011;198,55
14-07-2024;3012;188,36
14-07-2024;3013;251,63
14-07-2024;3014;134,74
14-07-2024;3097;201,76
14-07-2024;3098;190,78
14-07-2024;3099;211,13
14-07-2024;3100;52,88
14-07-2024;3101;117,45
14-07-2024;3102;183,82
14-07-2024;3104;240,89
14-07-2024;3105;133,1
14-07-2024;3106;183,65
14-07-2024;3107;236,58
14-07-2024;3108;115,85
14-07-2024;3109;194,19
14-07-2024;3111;238,42
14-07-2024;3112;215,64
14-07-2024;3113;189,8
14-07-2024;3114;121,02
14-07-2024;3115;162,23
14-07-2024;3116;292,01
14-07-2024;7016;100,55
14-07-2024;7019;28,37
14-07-2024;7020;156,73
14-07-2024;7021;108,49
14-07-2024;7023;74,97
14-07-2024;7024;129,44
14-07-2024;7040;63,26
14-07-2024;7071;154,82
14-07-2024;7079;143,22
14-07-2024;7080;76,43
14-07-2024;7100;202,43
14-07-2024;7101;138,54
14-07-2024;7102;208,49
14-07-2024;7103;95,89
14-07-2024;7104;188,17
14-07-2024;7105;127,71
14-07-2024;7106;258,02
14-07-2024;7107;177,65
14-07-2024;7110;289,37
14-07-2024;7111;128,8
14-07-2024;7112;83,91
14-07-2024;7114;140,9
14-07-2024;7115;113,46
14-07-2024;7116;108,16
14-07-2024;7117;193,82
14-07-2024;7119;217,27
14-07-2024;7120;252,1
14-07-2024;7121;159,66
14-07-2024;7122;189,38
14-07-2024;7123;151,7
14-07-2024;7124;206,06
14-07-2024;7125;200,78
14-07-2024;7130;177,42
14-07-2024;7131;172,41
14-07-2024;7132;171,09
14-07-2024;7133;107,87
14-07-2024;7134;195,8
14-07-2024;7135;170,4
14-07-2024;7137;172,39
15-07-2024;3001;167,17
15-07-2024;3002;239,62
15-07-2024;3003;272,81
15-07-2024;3004;266,13
15-07-2024;3005;257,6
15-07-2024;3006;199,48
15-07-2024;3007;213,76
15-07-2024;3008;91,32
15-07-2024;3009;238,64
15-07-2024;3011;235,87
15-07-2024;3012;241,08
15-07-2024;3013;242,22
15-07-2024;3014;237,22
15-07-2024;3015;244,72
15-07-2024;3097;287,32
15-07-2024;3098;273,12
15-07-2024;3099;259,25
15-07-2024;3100;237,23
15-07-2024;3101;200,71
15-07-2024;3102;206,79
15-07-2024;3103;233,42
15-07-2024;3104;249,87
15-07-2024;3105;272,92
15-07-2024;3106;209,59
15-07-2024;3107;181,11
15-07-2024;3108;252,11
15-07-2024;3109;244,02
15-07-2024;3110;187,98
15-07-2024;3111;268,12
15-07-2024;3112;242,38
15-07-2024;3113;171,58
15-07-2024;3114;218,85
15-07-2024;3115;229,37
15-07-2024;3116;217,59
15-07-2024;7015;73,94
15-07-2024;7016;244,67
15-07-2024;7017;145,99
15-07-2024;7018;220,5
15-07-2024;7019;205,84
15-07-2024;7020;268,13
15-07-2024;7021;64,37
15-07-2024;7022;228,98
15-07-2024;7023;201,41
15-07-2024;7024;211,78
15-07-2024;7040;141,9
15-07-2024;7071;192,36
15-07-2024;7079;261,82
15-07-2024;7080;183,96
15-07-2024;7100;255,78
15-07-2024;7101;257,95
15-07-2024;7102;147,26
15-07-2024;7103;200,57
15-07-2024;7104;233,01
15-07-2024;7105;180,32
15-07-2024;7106;238,26
15-07-2024;7107;214,83
15-07-2024;7110;211,42
15-07-2024;7111;217,86
15-07-2024;7112;254,16
15-07-2024;7114;221,87
15-07-2024;7115;286,86
15-07-2024;7116;218,17
15-07-2024;7117;229,1
15-07-2024;7119;238,65
15-07-2024;7120;221,07
15-07-2024;7121;245,28
15-07-2024;7122;230,83
15-07-2024;7123;261,47
15-07-2024;7124;200,85
15-07-2024;7125;298,39
15-07-2024;7130;228,97
15-07-2024;7131;276,88
15-07-2024;7132;265,11
15-07-2024;7133;163,45
15-07-2024;7134;271,36
15-07-2024;7135;265,63
15-07-2024;7137;212,2
15-07-2024;7138;105,57
16-07-2024;3001;98,63
16-07-2024;3002;63,59
16-07-2024;3003;191,36
16-07-2024;3004;209,06
16-07-2024;3005;173,06
16-07-2024;3006;150,5
16-07-2024;3007;165,82
16-07-2024;3009;179,2
16-07-2024;3011;162,77
16-07-2024;3012;276,61
16-07-2024;3013;252,19
16-07-2024;3014;231,72
16-07-2024;3015;206,29
16-07-2024;3097;182,9
16-07-2024;3098;196,14
16-07-2024;3099;218,22
16-07-2024;3100;169,07
16-07-2024;3101;8,77
16-07-2024;3102;294,9
16-07-2024;3103;160,72
16-07-2024;3104;106,82
16-07-2024;3107;15,31
16-07-2024;3108;206,65
16-07-2024;3109;183,59
16-07-2024;3110;128,1
16-07-2024;3111;182,55
16-07-2024;3112;294,31
16-07-2024;3113;261,24
16-07-2024;3114;142,62
16-07-2024;3115;166,3
16-07-2024;3116;216,19
16-07-2024;7015;76,14
16-07-2024;7016;223,08
16-07-2024;7018;4,05
16-07-2024;7020;80,81
16-07-2024;7022;9,11
16-07-2024;7023;60,61
16-07-2024;7024;93,69
16-07-2024;7071;56,58
16-07-2024;7079;255,08
16-07-2024;7080;262
16-07-2024;7100;147,77
16-07-2024;7101;272,46
16-07-2024;7102;160,52
16-07-2024;7103;180,05
16-07-2024;7104;111,53
16-07-2024;7105;179,87
16-07-2024;7106;248,74
16-07-2024;7107;215,65
16-07-2024;7110;219,85
16-07-2024;7111;144,23
16-07-2024;7112;197,33
16-07-2024;7114;185,28
16-07-2024;7115;210,46
16-07-2024;7116;236,77
16-07-2024;7117;218,87
16-07-2024;7119;174,46
16-07-2024;7120;222,25
16-07-2024;7121;125,94
16-07-2024;7123;124,35
16-07-2024;7124;170,16
16-07-2024;7125;213,07
16-07-2024;7130;135,37
16-07-2024;7131;188,55
16-07-2024;7132;129,68
16-07-2024;7134;84,08
16-07-2024;7135;193,84
16-07-2024;7138;191,03
17-07-2024;3002;255,63
17-07-2024;3003;211,44
17-07-2024;3004;192,52
17-07-2024;3005;280,71
17-07-2024;3006;104,22
17-07-2024;3007;170,48
17-07-2024;3008;217,27
17-07-2024;3009;156,58
17-07-2024;3010;89,91
17-07-2024;3011;297,02
17-07-2024;3012;264,46
17-07-2024;3013;241,34
17-07-2024;3014;245,98
17-07-2024;3015;262,17
17-07-2024;3097;229,03
17-07-2024;3098;262,84
17-07-2024;3099;300,87
17-07-2024;3100;266,14
17-07-2024;3102;267,6
17-07-2024;3103;287,24
17-07-2024;3104;222,95
17-07-2024;3105;69,5
17-07-2024;3106;203,37
17-07-2024;3107;254,28
17-07-2024;3108;280,12
17-07-2024;3109;202,04
17-07-2024;3110;237,4
17-07-2024;3111;288,98
17-07-2024;3112;259,86
17-07-2024;3113;221,3
17-07-2024;3114;239,46
17-07-2024;3115;288,61
17-07-2024;3116;212,03
17-07-2024;7015;198,87
17-07-2024;7016;278,63
17-07-2024;7017;175,37
17-07-2024;7018;221,22
17-07-2024;7019;198,89
17-07-2024;7020;214,3
17-07-2024;7021;267,28
17-07-2024;7022;176,37
17-07-2024;7023;148,83
17-07-2024;7024;137,29
17-07-2024;7040;98,25
17-07-2024;7071;246,51
17-07-2024;7079;258,63
17-07-2024;7080;251,59
17-07-2024;7100;214,5
17-07-2024;7101;268,52
17-07-2024;7102;254,92
17-07-2024;7103;195,49
17-07-2024;7104;235,28
17-07-2024;7105;179,24
17-07-2024;7106;269,25
17-07-2024;7107;267,47
17-07-2024;7110;232,18
17-07-2024;7111;179,73
17-07-2024;7112;238,37
17-07-2024;7114;222,31
17-07-2024;7115;299,27
17-07-2024;7116;241,14
17-07-2024;7117;218,25
17-07-2024;7119;265,56
17-07-2024;7120;214,91
17-07-2024;7121;254,59
17-07-2024;7123;279,96
17-07-2024;7124;234,35
17-07-2024;7125;217,91
17-07-2024;7130;255,22
17-07-2024;7131;214,16
17-07-2024;7132;218,06
17-07-2024;7133;75,29
17-07-2024;7134;210,72
17-07-2024;7135;212,07
17-07-2024;7137;188,18
17-07-2024;7138;252,49
18-07-2024;3002;237,28
18-07-2024;3003;117,08
18-07-2024;3004;284,74
18-07-2024;3005;220,92
18-07-2024;3006;271,42
18-07-2024;3007;249,77
18-07-2024;3008;65,9
18-07-2024;3009;251,24
18-07-2024;3010;257,04
18-07-2024;3011;259,98
18-07-2024;3012;297,37
18-07-2024;3013;252,77
18-07-2024;3014;263,85
18-07-2024;3015;286,62
18-07-2024;3097;261,48
18-07-2024;3098;210,97
18-07-2024;3099;259,17
18-07-2024;3100;218,72
18-07-2024;3101;226,12
18-07-2024;3102;200,51
18-07-2024;3103;260,51
18-07-2024;3104;228,79
18-07-2024;3105;242,37
18-07-2024;3106;59,79
18-07-2024;3108;187,72
18-07-2024;3109;183,3
18-07-2024;3110;84,28
18-07-2024;3111;288,52
18-07-2024;3112;205,75
18-07-2024;3113;274,96
18-07-2024;3114;266,76
18-07-2024;3115;299,64
18-07-2024;3116;173,43
18-07-2024;7015;189,23
18-07-2024;7016;229,03
18-07-2024;7017;199,11
18-07-2024;7018;158,25
18-07-2024;7019;252,69
18-07-2024;7020;206,36
18-07-2024;7021;278,87
18-07-2024;7022;163,61
18-07-2024;7023;192,1
18-07-2024;7024;171,13
18-07-2024;7040;238,43
18-07-2024;7071;225,14
18-07-2024;7079;170,86
18-07-2024;7080;257,96
18-07-2024;7100;271,67
18-07-2024;7101;242,08
18-07-2024;7102;244,38
18-07-2024;7103;234,15
18-07-2024;7104;241,4
18-07-2024;7105;240,26
18-07-2024;7106;277,44
18-07-2024;7107;136,35
18-07-2024;7108;118,89
18-07-2024;7110;190,57
18-07-2024;7111;209,41
18-07-2024;7112;256,98
18-07-2024;7114;169,09
18-07-2024;7115;243,92
18-07-2024;7116;205,69
18-07-2024;7117;235,73
18-07-2024;7119;272,99
18-07-2024;7120;226,82
18-07-2024;7121;217,87
18-07-2024;7122;168,88
18-07-2024;7123;218,33
18-07-2024;7124;240,89
18-07-2024;7125;179,77
18-07-2024;7130;221,02
18-07-2024;7131;225,85
18-07-2024;7132;231,69
18-07-2024;7133;245,27
18-07-2024;7134;176,01
18-07-2024;7135;89,78
18-07-2024;7137;242,87
18-07-2024;7138;254,77
19-07-2024;3002;269,14
19-07-2024;3003;200,49
19-07-2024;3004;241,73
19-07-2024;3005;172,08
19-07-2024;3006;186,19
19-07-2024;3007;194,21
19-07-2024;3008;108
19-07-2024;3009;228,96
19-07-2024;3010;229,94
19-07-2024;3011;157,08
19-07-2024;3012;257,61
19-07-2024;3013;237,34
19-07-2024;3014;230,16
19-07-2024;3015;267,79
19-07-2024;3097;176,85
19-07-2024;3098;252,39
19-07-2024;3100;231,26
19-07-2024;3101;232,6
19-07-2024;3102;302,16
19-07-2024;3103;233,23
19-07-2024;3104;249,18
19-07-2024;3105;170,68
19-07-2024;3106;247,73
19-07-2024;3107;143,23
19-07-2024;3108;69,09
19-07-2024;3109;97,18
19-07-2024;3110;262,39
19-07-2024;3111;210,36
19-07-2024;3112;175,31
19-07-2024;3113;281,04
19-07-2024;3114;272,7
19-07-2024;3115;193,98
19-07-2024;3116;225,71
19-07-2024;7015;188,81
19-07-2024;7016;256,47
19-07-2024;7017;214,33
19-07-2024;7018;173,9
19-07-2024;7019;200,57
19-07-2024;7020;180,5
19-07-2024;7021;263,25
19-07-2024;7022;169,89
19-07-2024;7023;176,18
19-07-2024;7024;211,39
19-07-2024;7040;223
19-07-2024;7071;162,71
19-07-2024;7079;231,8
19-07-2024;7080;243,33
19-07-2024;7094;126,77
19-07-2024;7100;207,57
19-07-2024;7101;271,86
19-07-2024;7102;188,21
19-07-2024;7103;235,97
19-07-2024;7104;226,18
19-07-2024;7105;181,69
19-07-2024;7106;247,24
19-07-2024;7107;91,21
19-07-2024;7108;145,38
19-07-2024;7110;211,65
19-07-2024;7111;247,96
19-07-2024;7112;231,51
19-07-2024;7114;169,25
19-07-2024;7115;263,98
19-07-2024;7116;252,94
19-07-2024;7117;188,37
19-07-2024;7119;233,43
19-07-2024;7120;223,48
19-07-2024;7121;235,86
19-07-2024;7122;224,93
19-07-2024;7123;186,58
19-07-2024;7124;256,95
19-07-2024;7125;205,16
19-07-2024;7130;289
19-07-2024;7131;198,85
19-07-2024;7132;225,98
19-07-2024;7133;217,52
19-07-2024;7134;230,71
19-07-2024;7135;70,56
19-07-2024;7137;191,74
19-07-2024;7138;172,15
20-07-2024;3002;254,8
20-07-2024;3004;225,31
20-07-2024;3005;184,89
20-07-2024;3006;271,09
20-07-2024;3007;217,43
20-07-2024;3008;207,95
20-07-2024;3009;180,51
20-07-2024;3010;212,97
20-07-2024;3011;177,18
20-07-2024;3012;219,18
20-07-2024;3013;195,45
20-07-2024;3014;179,48
20-07-2024;3015;242,98
20-07-2024;3097;297,2
20-07-2024;3098;321,75
20-07-2024;3100;135,99
20-07-2024;3101;162,88
20-07-2024;3102;168,44
20-07-2024;3103;194,41
20-07-2024;3104;144,26
20-07-2024;3105;260,96
20-07-2024;3106;231,45
20-07-2024;3107;288,87
20-07-2024;3108;184,63
20-07-2024;3110;161,42
20-07-2024;3111;224,6
20-07-2024;3112;201,39
20-07-2024;3113;226,9
20-07-2024;3114;185,83
20-07-2024;3115;125,28
20-07-2024;3116;129,7
20-07-2024;7016;121,69
20-07-2024;7017;77,88
20-07-2024;7019;101,86
20-07-2024;7020;111,84
20-07-2024;7021;150,24
20-07-2024;7022;111,48
20-07-2024;7023;74,19
20-07-2024;7024;74,01
20-07-2024;7040;171,38
20-07-2024;7071;80,98
20-07-2024;7079;252,62
20-07-2024;7080;171,73
20-07-2024;7094;176,53
20-07-2024;7100;216,08
20-07-2024;7101;204,52
20-07-2024;7102;179,95
20-07-2024;7103;257,03
20-07-2024;7104;225,26
20-07-2024;7105;178,84
20-07-2024;7106;131,43
20-07-2024;7107;86,62
20-07-2024;7108;197,62
20-07-2024;7110;195,07
20-07-2024;7111;217,32
20-07-2024;7112;227,22
20-07-2024;7114;205,54
20-07-2024;7115;212,27
20-07-2024;7116;224,94
20-07-2024;7117;189,68
20-07-2024;7119;181,13
20-07-2024;7120;226,37
20-07-2024;7121;173,69
20-07-2024;7122;133,07
20-07-2024;7123;159,78
20-07-2024;7124;160,06
20-07-2024;7125;114,88
20-07-2024;7130;228,41
20-07-2024;7131;194,17
20-07-2024;7132;188,92
20-07-2024;7133;127,19
20-07-2024;7134;184,02
20-07-2024;7135;234,24
20-07-2024;7137;213,51
20-07-2024;7138;198,79
21-07-2024;3002;137,41
21-07-2024;3006;129,32
21-07-2024;3007;133,56
21-07-2024;3008;291,4
21-07-2024;3009;239,99
21-07-2024;3010;194,76
21-07-2024;3011;177,58
21-07-2024;3012;251,4
21-07-2024;3013;233,22
21-07-2024;3014;189,07
21-07-2024;3015;282,16
21-07-2024;3097;253,73
21-07-2024;3098;239,57
21-07-2024;3099;88,35
21-07-2024;3100;223,05
21-07-2024;3101;343,19
21-07-2024;3102;176,19
21-07-2024;3103;181,95
21-07-2024;3104;157,49
21-07-2024;3105;197,16
21-07-2024;3106;100,9
21-07-2024;3107;189,36
21-07-2024;3108;133,2
21-07-2024;3110;149,4
21-07-2024;3111;208,71
21-07-2024;3112;185,61
21-07-2024;3113;299,3
21-07-2024;3114;203,89
21-07-2024;3115;192,53
21-07-2024;3116;223,04
21-07-2024;7015;40,66
21-07-2024;7016;168,78
21-07-2024;7017;29,35
21-07-2024;7018;35,21
21-07-2024;7019;22
21-07-2024;7021;85,27
21-07-2024;7071;182,96
21-07-2024;7079;130,15
21-07-2024;7080;187,1
21-07-2024;7094;108,52
21-07-2024;7100;217,22
21-07-2024;7101;192,2
21-07-2024;7103;211,32
21-07-2024;7104;192,1
21-07-2024;7105;215,2
21-07-2024;7106;154,36
21-07-2024;7107;75,59
21-07-2024;7108;112,2
21-07-2024;7110;179,88
21-07-2024;7111;185,84
21-07-2024;7112;204,09
21-07-2024;7114;173,7
21-07-2024;7115;219,82
21-07-2024;7116;184,48
21-07-2024;7117;225,28
21-07-2024;7119;218,42
21-07-2024;7120;205,16
21-07-2024;7121;231,12
21-07-2024;7122;268,55
21-07-2024;7123;144,05
21-07-2024;7124;206,9
21-07-2024;7125;113,1
21-07-2024;7130;163,74
21-07-2024;7131;192,93
21-07-2024;7132;171,1
21-07-2024;7133;166,4
21-07-2024;7134;185,55
21-07-2024;7135;98,76
21-07-2024;7137;98,97
21-07-2024;7138;120,69
22-07-2024;3001;134,42
22-07-2024;3002;250,68
22-07-2024;3003;88,1
22-07-2024;3004;168,5
22-07-2024;3005;192,09
22-07-2024;3006;227,26
22-07-2024;3007;235,05
22-07-2024;3008;221,28
22-07-2024;3009;227,33
22-07-2024;3010;287,28
22-07-2024;3011;85,49
22-07-2024;3012;224,59
22-07-2024;3013;236,11
22-07-2024;3014;267,19
22-07-2024;3015;127,98
22-07-2024;3097;290,91
22-07-2024;3098;175,9
22-07-2024;3099;132,06
22-07-2024;3100;247,72
22-07-2024;3101;272,26
22-07-2024;3102;274,22
22-07-2024;3103;217,59
22-07-2024;3104;239,09
22-07-2024;3105;259,14
22-07-2024;3106;247,59
22-07-2024;3107;236,95
22-07-2024;3108;279,99
22-07-2024;3109;271,9
22-07-2024;3110;258,66
22-07-2024;3111;245,22
22-07-2024;3112;285,07
22-07-2024;3113;230,29
22-07-2024;3114;204,28
22-07-2024;3115;181,9
22-07-2024;3116;199,98
22-07-2024;7015;219,3
22-07-2024;7016;222,65
22-07-2024;7017;173,3
22-07-2024;7018;220
22-07-2024;7019;164,66
22-07-2024;7020;192,73
22-07-2024;7021;197,76
22-07-2024;7022;89,82
22-07-2024;7023;193,62
22-07-2024;7024;166,09
22-07-2024;7040;199,68
22-07-2024;7071;223,56
22-07-2024;7079;176,57
22-07-2024;7080;240,75
22-07-2024;7094;201,64
22-07-2024;7100;222,23
22-07-2024;7101;305,05
22-07-2024;7102;231,98
22-07-2024;7103;178,61
22-07-2024;7104;155,34
22-07-2024;7105;178,16
22-07-2024;7106;219,54
22-07-2024;7107;249,97
22-07-2024;7108;207,88
22-07-2024;7110;248,39
22-07-2024;7111;186,93
22-07-2024;7112;188,53
22-07-2024;7114;159,37
22-07-2024;7115;232,93
22-07-2024;7116;232,22
22-07-2024;7117;271,93
22-07-2024;7119;276,96
22-07-2024;7120;215,34
22-07-2024;7121;272,72
22-07-2024;7122;186,12
22-07-2024;7123;241,62
22-07-2024;7124;184,03
22-07-2024;7125;65,42
22-07-2024;7130;181,13
22-07-2024;7131;263,85
22-07-2024;7132;195,46
22-07-2024;7133;245,52
22-07-2024;7134;279,28
22-07-2024;7135;195,29
22-07-2024;7137;187,59
22-07-2024;7138;221,29
23-07-2024;3001;68,74
23-07-2024;3002;251,68
23-07-2024;3003;220,61
23-07-2024;3004;235,28
23-07-2024;3005;241,4
23-07-2024;3006;238,71
23-07-2024;3007;230,7
23-07-2024;3008;198,63
23-07-2024;3009;222,77
23-07-2024;3010;240,73
23-07-2024;3011;74,98
23-07-2024;3012;204,03
23-07-2024;3013;281,44
23-07-2024;3014;209,01
23-07-2024;3097;167,71
23-07-2024;3098;278,17
23-07-2024;3099;196,26
23-07-2024;3100;208,52
23-07-2024;3101;211,96
23-07-2024;3102;208,69
23-07-2024;3103;260,84
23-07-2024;3104;206
23-07-2024;3105;319,19
23-07-2024;3106;276,03
23-07-2024;3107;177,65
23-07-2024;3108;242,19
23-07-2024;3109;253,43
23-07-2024;3110;225,67
23-07-2024;3111;95,01
23-07-2024;3112;285,35
23-07-2024;3113;251,96
23-07-2024;3114;67,81
23-07-2024;3115;233,89
23-07-2024;3116;238,07
23-07-2024;7015;177,48
23-07-2024;7016;247,09
23-07-2024;7017;121,29
23-07-2024;7018;194,18
23-07-2024;7019;202,35
23-07-2024;7020;246,18
23-07-2024;7021;117,13
23-07-2024;7022;94,52
23-07-2024;7023;143
23-07-2024;7024;163,87
23-07-2024;7040;205,53
23-07-2024;7071;237,49
23-07-2024;7079;260,92
23-07-2024;7080;160,72
23-07-2024;7094;217,78
23-07-2024;7100;226,88
23-07-2024;7101;229,54
23-07-2024;7102;216,33
23-07-2024;7103;229,11
23-07-2024;7104;210,15
23-07-2024;7105;270,85
23-07-2024;7106;119,73
23-07-2024;7107;221,54
23-07-2024;7108;223,83
23-07-2024;7110;247,83
23-07-2024;7111;243,45
23-07-2024;7112;210,63
23-07-2024;7114;135,8
23-07-2024;7115;141,84
23-07-2024;7116;251,18
23-07-2024;7117;264,37
23-07-2024;7118;129,58
23-07-2024;7119;286,78
23-07-2024;7120;238,82
23-07-2024;7121;253,87
23-07-2024;7122;159,32
23-07-2024;7123;227,39
23-07-2024;7124;215,13
23-07-2024;7125;197,29
23-07-2024;7131;221,75
23-07-2024;7132;236,22
23-07-2024;7133;256,04
23-07-2024;7134;304,53
23-07-2024;7135;225,68
23-07-2024;7137;200,22
23-07-2024;7138;249,88
24-07-2024;3002;477,18
24-07-2024;3003;492,85
24-07-2024;3004;513,65
24-07-2024;3005;475,9
24-07-2024;3006;9,46
24-07-2024;3007;558,58
24-07-2024;3008;431,79
24-07-2024;3009;464,97
24-07-2024;3010;389,85
24-07-2024;3011;98,06
24-07-2024;3012;391,03
24-07-2024;3013;404,33
24-07-2024;3014;322,26
24-07-2024;3015;4,29
24-07-2024;3097;494,45
24-07-2024;3098;442,92
24-07-2024;3099;493,81
24-07-2024;3100;567,46
24-07-2024;3101;400,55
24-07-2024;3102;491,59
24-07-2024;3103;484,37
24-07-2024;3104;372,36
24-07-2024;3105;561,05
24-07-2024;3106;446,09
24-07-2024;3107;481,45
24-07-2024;3108;494,86
24-07-2024;3109;462,74
24-07-2024;3110;563,52
24-07-2024;3111;436,02
24-07-2024;3112;442,15
24-07-2024;3113;488,01
24-07-2024;3114;384,39
24-07-2024;3115;457,61
24-07-2024;3116;359,83
24-07-2024;7015;237,05
24-07-2024;7016;450,56
24-07-2024;7017;189,18
24-07-2024;7018;472,18
24-07-2024;7019;417,26
24-07-2024;7020;469,5
24-07-2024;7021;328,33
24-07-2024;7022;247,65
24-07-2024;7023;416,55
24-07-2024;7024;466,38
24-07-2024;7040;521,23
24-07-2024;7071;434,89
24-07-2024;7079;282,89
24-07-2024;7080;384,66
24-07-2024;7094;416,3
24-07-2024;7100;548,53
24-07-2024;7101;407,33
24-07-2024;7102;402,37
24-07-2024;7103;405,52
24-07-2024;7104;513,69
24-07-2024;7105;394,95
24-07-2024;7106;328,35
24-07-2024;7107;383,51
24-07-2024;7108;192,59
24-07-2024;7110;433,61
24-07-2024;7111;489,56
24-07-2024;7112;475,51
24-07-2024;7114;280,26
24-07-2024;7115;364,59
24-07-2024;7116;456,77
24-07-2024;7117;375,59
24-07-2024;7119;401,72
24-07-2024;7120;422,7
24-07-2024;7121;406,74
24-07-2024;7122;441,59
24-07-2024;7123;525,64
24-07-2024;7124;471,01
24-07-2024;7125;472,44
24-07-2024;7130;502,09
24-07-2024;7131;471,2
24-07-2024;7132;465,8
24-07-2024;7133;446,64
24-07-2024;7134;466,34
24-07-2024;7135;490,54
24-07-2024;7137;517,14
24-07-2024;7138;350,21
25-07-2024;3002;239,45
25-07-2024;3003;237,26
25-07-2024;3004;244,14
25-07-2024;3005;236,68
25-07-2024;3007;191,38
25-07-2024;3008;269,54
25-07-2024;3009;229,65
25-07-2024;3010;245,84
25-07-2024;3011;43,75
25-07-2024;3012;236,48
25-07-2024;3013;238,48
25-07-2024;3014;260,29
25-07-2024;3015;89,77
25-07-2024;3097;157,08
25-07-2024;3098;231,27
25-07-2024;3099;233,44
25-07-2024;3100;227,28
25-07-2024;3101;305,84
25-07-2024;3102;248,7
25-07-2024;3103;238,59
25-07-2024;3104;193,55
25-07-2024;3105;226,31
25-07-2024;3106;251,87
25-07-2024;3107;267,68
25-07-2024;3108;182,5
25-07-2024;3109;183,34
25-07-2024;3110;196,4
25-07-2024;3111;208,01
25-07-2024;3112;263,29
25-07-2024;3113;212,84
25-07-2024;3114;292,14
25-07-2024;3115;226,85
25-07-2024;3116;210,59
25-07-2024;7015;172,45
25-07-2024;7016;238,68
25-07-2024;7017;186,41
25-07-2024;7018;221,39
25-07-2024;7019;207,31
25-07-2024;7020;164,1
25-07-2024;7021;204,56
25-07-2024;7022;159,5
25-07-2024;7023;200,7
25-07-2024;7024;224,62
25-07-2024;7040;238,13
25-07-2024;7071;203,95
25-07-2024;7079;238,91
25-07-2024;7080;198,41
25-07-2024;7094;198,48
25-07-2024;7100;241,62
25-07-2024;7101;252,35
25-07-2024;7102;240,89
25-07-2024;7103;162,64
25-07-2024;7104;165,02
25-07-2024;7105;264,27
